Coin^^uri,nmo:hasFindspot^^uri,nmo:hasMaterial^^uri,nmo:hasMint^^uri,nmo:hasDenomination^^uri,nmo:hasStartDate^^xsd:gYear,nmo:hasEndDate^^xsd:gYear,nmo:hasMintMark,nmo:hasCountermark,nmo:hasWeight,nmo:hasMinDiameter,nmo:hasMaxDiameter,nmo:hasDie^^id**1,1__nmo:hasAxis,nmo:hasObverse^^id**2,nmo:hasReverse^^id**3,2__nmo:hasContext,3__nmo:hasContext,2__nmo:hasWear,3__nmo:hasWear,2__nmo:hasCorrosion,3__nmo:hasCorrosion,2__nmo:hasLegend,3__nmo:hasLegend
afe:4312,gaz:2117972,nm:ar,nm:rome,nm:denarius,118,118,,,2.67,,,,,,,,,,,,,,
afe:4313,gaz:2117972,nm:ar,nm:rome,nm:denarius,118,118,,,2.66,,,,,,,,,,,,,,
afe:4314,gaz:2117972,nm:ar,nm:rome,nm:denarius,118,118,,,2.94,,,,,,,,,,,,,,
afe:4315,gaz:2117972,nm:ar,nm:rome,nm:denarius,118,118,,,2.69,,,,,,,,,,,,,,
afe:4316,gaz:2117972,nm:ar,nm:rome,nm:denarius,118,118,,,2.42,,,,,,,,,,,,,,
afe:4317,gaz:2117972,nm:ar,nm:rome,nm:denarius,118,118,,,2.66,,,,,,,,,,,,,,
afe:4318,gaz:2117972,nm:ar,nm:rome,nm:denarius,118,118,,,2.62,,,,,,,,,,,,,,
afe:4319,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.78,,,,,,,,,,,,,,
afe:4320,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.65,,,,,,,,,,,,,,
afe:4321,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,3.08,,,,,,,,,,,,,,
afe:4322,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.45,,,,,,,,,,,,,,
afe:4323,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.83,,,,,,,,,,,,,,
afe:4324,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.7,,,,,,,,,,,,,,
afe:4325,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.63,,,,,,,,,,,,,,
afe:4326,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,3.01,,,,,,,,,,,,,,
afe:4327,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,3.0,,,,,,,,,,,,,,
afe:4328,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.14,,,,,,,,,,,,,,
afe:4329,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.79,,,,,,,,,,,,,,
afe:4330,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.08,,,,,,,,,,,,,,
afe:4331,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.71,,,,,,,,,,,,,,
afe:4332,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.74,,,,,,,,,,,,,,
afe:4333,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.64,,,,,,,,,,,,,,
afe:4334,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.97,,,,,,,,,,,,,,
afe:4335,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.89,,,,,,,,,,,,,,
afe:4336,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.83,,,,,,,,,,,,,,
afe:4337,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.9,,,,,,,,,,,,,,
afe:4338,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.55,,,,,,,,,,,,,,
afe:4339,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,3.44,,,,,,,,,,,,,,
afe:4340,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.99,,,,,,,,,,,,,,
afe:4341,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.91,,,,,,,,,,,,,,
afe:4342,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.8,,,,,,,,,,,,,,
afe:4343,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.66,,,,,,,,,,,,,,
afe:4344,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.59,,,,,,,,,,,,,,
afe:4345,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.68,,,,,,,,,,,,,,
afe:4346,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.89,,,,,,,,,,,,,,
afe:4347,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.68,,,,,,,,,,,,,,
afe:4348,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.56,,,,,,,,,,,,,,
afe:4349,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.19,,,,,,,,,,,,,,
afe:4350,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.43,,,,,,,,,,,,,,
afe:4351,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.83,,,,,,,,,,,,,,
afe:4352,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.77,,,,,,,,,,,,,,
afe:4353,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.75,,,,,,,,,,,,,,
afe:4354,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.9,,,,,,,,,,,,,,
afe:4355,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.76,,,,,,,,,,,,,,
afe:4356,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.46,,,,,,,,,,,,,,
afe:4357,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,1.95,,,,,,,,,,,,,,
afe:4358,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,3.11,,,,,,,,,,,,,,
afe:4359,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.91,,,,,,,,,,,,,,
afe:4360,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,3.17,,,,,,,,,,,,,,
afe:4361,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.99,,,,,,,,,,,,,,
afe:4362,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.43,,,,,,,,,,,,,,
afe:4363,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.73,,,,,,,,,,,,,,
afe:4364,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.61,,,,,,,,,,,,,,
afe:4365,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.6,,,,,,,,,,,,,,
afe:4366,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.33,,,,,,,,,,,,,,
afe:4367,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.74,,,,,,,,,,,,,,
afe:4368,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.78,,,,,,,,,,,,,,
afe:4369,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.2,,,,,,,,,,,,,,
afe:4370,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.8,,,,,,,,,,,,,,
afe:4371,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.6,,,,,,,,,,,,,,
afe:4372,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.45,,,,,,,,,,,,,,
afe:4374,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,3.15,,,,,,,,,,,,,,
afe:4375,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.58,,,,,,,,,,,,,,
afe:4376,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.8,,,,,,,,,,,,,,
afe:4377,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.75,,,,,,,,,,,,,,
afe:4378,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.92,,,,,,,,,,,,,,
afe:4379,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.91,,,,,,,,,,,,,,
afe:4380,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.8,,,,,,,,,,,,,,
afe:4381,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.76,,,,,,,,,,,,,,
afe:4382,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.81,,,,,,,,,,,,,,
afe:4383,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.73,,,,,,,,,,,,,,
afe:4384,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.72,,,,,,,,,,,,,,
afe:4385,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,3.33,,,,,,,,,,,,,,
afe:4386,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.74,,,,,,,,,,,,,,
afe:4387,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.64,,,,,,,,,,,,,,
afe:4388,gaz:2117972,nm:ar,nm:rome,nm:denarius,119,122,,,2.63,,,,,,,,,,,,,,
afe:4389,gaz:2117972,nm:ar,nm:rome,nm:denarius,125,128,,,2.47,,,,,,,,,,,,,,
afe:4390,gaz:2117972,nm:ar,nm:rome,nm:denarius,125,128,,,2.99,,,,,,,,,,,,,,
afe:4391,gaz:2117972,nm:ar,nm:rome,nm:denarius,125,128,,,2.35,,,,,,,,,,,,,,
afe:4392,gaz:2117972,nm:ar,nm:rome,nm:denarius,125,128,,,2.58,,,,,,,,,,,,,,
afe:4393,gaz:2117972,nm:ar,nm:rome,nm:denarius,125,128,,,3.27,,,,,,,,,,,,,,
afe:4394,gaz:2117972,nm:ar,nm:rome,nm:denarius,125,128,,,3.1,,,,,,,,,,,,,,
afe:4395,gaz:2117972,nm:ar,nm:rome,nm:denarius,125,128,,,2.67,,,,,,,,,,,,,,
afe:4396,gaz:2117972,nm:ar,nm:rome,nm:denarius,125,128,,,2.74,,,,,,,,,,,,,,
afe:4397,gaz:2117972,nm:ar,nm:rome,nm:denarius,125,128,,,2.85,,,,,,,,,,,,,,
afe:4398,gaz:2117972,nm:ar,nm:rome,nm:denarius,125,128,,,2.2,,,,,,,,,,,,,,
afe:4399,gaz:2117972,nm:ar,nm:rome,nm:denarius,125,128,,,3.16,,,,,,,,,,,,,,
afe:4400,gaz:2117972,nm:ar,nm:rome,nm:denarius,125,128,,,2.85,,,,,,,,,,,,,,
afe:4401,gaz:2117972,nm:ar,nm:rome,nm:denarius,125,128,,,2.87,,,,,,,,,,,,,,
afe:4402,gaz:2117972,nm:ar,nm:rome,nm:denarius,125,128,,,2.48,,,,,,,,,,,,,,
afe:4403,gaz:2117972,nm:ar,nm:rome,nm:denarius,125,128,,,2.95,,,,,,,,,,,,,,
afe:4404,gaz:2117972,nm:ar,nm:rome,nm:denarius,125,128,,,2.63,,,,,,,,,,,,,,
afe:4405,gaz:2117972,nm:ar,nm:rome,nm:denarius,125,128,,,2.44,,,,,,,,,,,,,,
afe:4406,gaz:2117972,nm:ar,nm:rome,nm:denarius,125,128,,,2.69,,,,,,,,,,,,,,
afe:4407,gaz:2117972,nm:ar,nm:rome,nm:denarius,125,128,,,2.83,,,,,,,,,,,,,,
afe:4408,gaz:2117972,nm:ar,nm:rome,nm:denarius,125,128,,,2.7,,,,,,,,,,,,,,
afe:4409,gaz:2117972,nm:ar,nm:rome,nm:denarius,125,128,,,3.01,,,,,,,,,,,,,,
afe:4410,gaz:2117972,nm:ar,nm:rome,nm:denarius,125,128,,,2.83,,,,,,,,,,,,,,
afe:4411,gaz:2117972,nm:ar,nm:rome,nm:denarius,132,134,,,3.22,,,,,,,,,,,,,,
afe:4412,gaz:2117972,nm:ar,nm:rome,nm:denarius,132,134,,,2.81,,,,,,,,,,,,,,
afe:4413,gaz:2117972,nm:ar,nm:rome,nm:denarius,134,138,,,,,,,,,,,,,,,,,
afe:4414,gaz:2117972,nm:ar,nm:rome,nm:denarius,134,138,,,2.76,,,,,,,,,,,,,,
afe:4415,gaz:2117972,nm:ar,nm:rome,nm:denarius,134,138,,,,,,,,,,,,,,,,,
afe:4416,gaz:2117972,nm:ar,nm:rome,nm:denarius,134,138,,,2.73,,,,,,,,,,,,,,
afe:4417,gaz:2117972,nm:ar,nm:rome,nm:denarius,134,138,,,3.51,,,,,,,,,,,,,,
afe:4418,gaz:2117972,nm:ar,nm:rome,nm:denarius,134,138,,,3.15,,,,,,,,,,,,,,
afe:4419,gaz:2117972,nm:ar,nm:rome,nm:denarius,134,138,,,,,,,,,,,,,,,,,
afe:4420,gaz:2117972,nm:ar,nm:rome,nm:denarius,134,138,,,2.73,,,,,,,,,,,,,,
afe:4421,gaz:2117972,nm:ar,nm:rome,nm:denarius,134,138,,,,,,,,,,,,,,,,,
afe:4422,gaz:2117972,nm:ar,nm:rome,nm:denarius,134,138,,,2.74,,,,,,,,,,,,,,
afe:4423,gaz:2117972,nm:ar,nm:rome,nm:denarius,134,138,,,,,,,,,,,,,,,,,
afe:4424,gaz:2117972,nm:ar,nm:rome,nm:denarius,134,138,,,3.36,,,,,,,,,,,,,,
afe:4425,gaz:2117972,nm:ar,nm:rome,nm:denarius,134,138,,,3.09,,,,,,,,,,,,,,
afe:4426,gaz:2117972,nm:ar,nm:rome,nm:denarius,134,138,,,2.67,,,,,,,,,,,,,,
afe:4427,gaz:2117972,nm:ar,nm:rome,nm:denarius,134,138,,,3.17,,,,,,,,,,,,,,
afe:4428,gaz:2117972,nm:ar,nm:rome,nm:denarius,134,138,,,3.11,,,,,,,,,,,,,,
afe:4429,gaz:2117972,nm:ar,nm:rome,nm:denarius,134,138,,,2.78,,,,,,,,,,,,,,
afe:4430,gaz:2117972,nm:ar,nm:rome,nm:denarius,117,117,,,1.62,,,,,,,,,,,,,,
afe:4431,gaz:2117972,nm:ar,nm:rome,nm:denarius,128,138,,,3.31,,,,,,,,,,,,,,
afe:4432,gaz:2117972,nm:ar,nm:rome,nm:denarius,128,138,,,3.65,,,,,,,,,,,,,,
afe:4433,gaz:2117972,nm:ar,nm:rome,nm:denarius,137,138,,,3.0,,,,,,,,,,,,,,
afe:4434,gaz:2117972,nm:ar,nm:rome,nm:denarius,140,143,,,3.47,,,,,,,,,,,,,,
afe:4435,gaz:2117972,nm:ar,nm:rome,nm:denarius,144,144,,,3.06,,,,,,,,,,,,,,
afe:4436,gaz:2117972,nm:ar,nm:rome,nm:denarius,147,148,,,2.91,,,,,,,,,,,,,,
afe:4437,gaz:2117972,nm:ar,nm:rome,nm:denarius,150,151,,,3.42,,,,,,,,,,,,,,
afe:4438,gaz:2117972,nm:ar,nm:rome,nm:denarius,153,154,,,2.92,,,,,,,,,,,,,,
afe:4439,gaz:2117972,nm:ar,nm:rome,nm:denarius,153,154,,,3.57,,,,,,,,,,,,,,
afe:4440,gaz:2117972,nm:ar,nm:rome,nm:denarius,141,161,,,3.9,,,,,,,,,,,,,,
afe:4441,gaz:2117972,nm:ar,nm:rome,nm:denarius,141,161,,,3.43,,,,,,,,,,,,,,
afe:4442,gaz:2117972,nm:ar,nm:rome,nm:denarius,141,161,,,2.78,,,,,,,,,,,,,,
afe:4443,gaz:2117972,nm:ar,nm:rome,nm:denarius,145,147,,,2.96,,,,,,,,,,,,,,
afe:4444,gaz:2117972,nm:ar,nm:rome,nm:denarius,161,162,,,3.11,,,,,,,,,,,,,,
afe:4445,gaz:2117972,nm:ar,nm:rome,nm:denarius,162,163,,,2.65,,,,,,,,,,,,,,
afe:4446,gaz:2117972,nm:ar,nm:rome,nm:denarius,195,195,,,2.74,,,,,,,,,,,,,,
afe:4447,gaz:2117972,nm:ar,nm:rome,nm:denarius,197,198,,,3.17,,,,,,,,,,,,,,
afe:4448,gaz:2117972,nm:ar,nm:rome,nm:denarius,223,223,,,2.63,,,,,,,,,,,,,,
afe:4449,gaz:2117972,nm:ar,nm:rome,nm:denarius,222,228,,,2.4,,,,,,,,,,,,,,
afe:4450,gaz:2117972,nm:ar,nm:rome,nm:denarius,222,228,,,2.68,,,,,,,,,,,,,,
afe:4451,gaz:2117972,nm:ar,,nm:denarius,150,200,,,2.98,,,,,1,1,"HADRIANVS AVG COS III PPP
",MTAC COS III SAI AVG,,,,,,
afe:4573,gaz:2052742,nm:ar,nm:lugdunum,nm:denarius,-2,14,,,,,,,,,,,,,,,,,
afe:4574,gaz:2052742,nm:ar,,nm:denarius,,,,,,,,,,,,,,,,,,,
afe:4582,gaz:2137454,nm:ar,nm:rome,nm:denarius,69,79,,,,,,,,,,,,,,,,,
afe:4583,gaz:2137454,nm:ar,nm:rome,nm:denarius,103,111,,,,,,,,,,,,,,,,,
afe:4584,gaz:2137454,nm:ar,nm:rome,nm:denarius,138,161,,,,,,,,,,,,,,,,,
afe:4585,gaz:2137454,nm:ar,nm:rome,nm:denarius,144,144,,,,,,,,,,,,,,,,,
afe:4586,gaz:2137454,nm:ar,,nm:denarius; nm:antoninianus,,,,,,,,,,,,,,,,,,,
afe:4587,gaz:2048660,nm:ar,,nm:denarius,69,69,,,,,,,,,,,,,,,,,
afe:4588,gaz:2048660,nm:ar,,nm:denarius,117,138,,,,,,,,,,,,,,,,,
afe:4589,gaz:2048660,nm:ar,,nm:denarius,138,161,,,,,,,,,,,,,,,,,
afe:4590,gaz:2048660,nm:ar,,nm:denarius,164,169,,,,,,,,,,,,,,,,,
afe:4591,gaz:2048660,nm:ar,,,,,,,,,,,,,,,,,,,,,
afe:4592,,nm:ar,nm:rome,nm:denarius,163,164,,,,,,,,,,,,,,,,,
afe:4593,,nm:ar,nm:rome,nm:denarius,218,218,,,,,,,,,,,,,,,,,
afe:4594,,nm:ae,nm:rome,nm:sestertius,218,222,,,,,,,,,,,,,,,,,
afe:4600,,nm:ar,nm:rome,nm:denarius,149,150,,,,,,,,,,,,,,,,,
afe:4601,,nm:ar,nm:rome,nm:denarius,139,141,,,,,,,,,,,,,,,,,
afe:4602,,nm:ar,nm:rome,nm:denarius,141,161,,,,,,,,,,,,,,,,,
afe:4603,,nm:ar,nm:rome,nm:denarius,176,177,,,,,,,,,,,,,,,,,
afe:4604,,nm:ar,nm:rome,nm:denarius,181,181,,,,,,,,,,,,,,,,,
afe:4605,gaz:2044947,nm:ar,,nm:denarius,69,79,,,,,,,,,,,,,,,,,
afe:4606,gaz:2044947,nm:ar,,nm:denarius,98,117,,,,,,,,,,,,,,,,,
afe:4607,gaz:2044947,nm:ar,,nm:denarius,,,,,,,,,,,,,,,,,,,
afe:4612,gaz:2426301,nm:ar,,nm:denarius,117,138,,,,,,,,,,,,,,,,,
afe:4613,gaz:2426301,nm:ar,,nm:denarius,138,161,,,,,,,,,,,,,,,,,
afe:4614,gaz:2426301,nm:ar,,nm:denarius,140,180,,,,,,,,,,,,,,,,,
afe:4615,gaz:2426301,nm:ar,,nm:denarius,164,169,,,,,,,,,,,,,,,,,
afe:4621,,nm:ar,,nm:denarius,98,117,,,,,,,,,,,,,,,,,
afe:4622,,nm:ar,,nm:denarius,138,161,,,,,,,,,,,,,,,,,
afe:4623,,nm:ar,,nm:denarius,140,180,,,,,,,,,,,,,,,,,
afe:4624,,nm:ar,,nm:denarius,,,,,,,,,,,,,,,,,,,
afe:4625,gaz:2044912,nm:ar,,nm:denarius,-200,-27,,,,,,,,,,,,,,,,,
afe:4626,gaz:2044912,nm:ar,,nm:denarius,79,81,,,,,,,,,,,,,,,,,
afe:4627,gaz:2044912,nm:ar,,nm:denarius,138,161,,,,,,,,,,,,,,,,,
afe:4628,gaz:2044912,nm:ar,,nm:denarius,138,161,,,,,,,,,,,,,,,,,
afe:4629,gaz:2044912,nm:ar,,nm:denarius,140,180,,,,,,,,,,,,,,,,,
afe:4630,gaz:2044912,nm:ar,,nm:denarius,172,192,,,,,,,,,,,,,,,,,
afe:4631,gaz:2044912,nm:ar,,nm:denarius,98,117,,,,,,,,,,,,,,,,,
afe:4632,gaz:2044912,nm:ar,,nm:denarius,-200,200,,,,,,,,,,,,,,,,,
afe:4633,,nm:ar,nm:rome,nm:denarius,156,157,,,,,,,,,,,,,,,,,
afe:4634,,nm:ar,nm:rome,nm:denarius,164,165,,,,,,,,,,,,,,,,,
afe:4635,,nm:ar,nm:rome,nm:denarius,187,188,,,,,,,,,,,,,,,,,
afe:4636,,nm:ar,,nm:denarius,,,,,,,,,,,,,,,,,,,
afe:4637,,nm:ar,,nm:denarius,69,79,,,,,,,,,,,,,,,,,
afe:4638,,nm:ar,,nm:denarius,41,54,,,,,,,,,,,,,,,,,
afe:4639,,nm:ar,,nm:denarius,96,98,,,,,,,,,,,,,,,,,
afe:4640,,nm:ar,,nm:denarius,81,96,,,,,,,,,,,,,,,,,
afe:4641,,nm:ar,,nm:denarius,98,117,,,,,,,,,,,,,,,,,
afe:4642,,nm:ar,,nm:denarius,117,138,,,,,,,,,,,,,,,,,
afe:4643,,nm:ar,,nm:denarius,138,161,,,,,,,,,,,,,,,,,
afe:4644,,nm:ar,,nm:denarius,138,161,,,,,,,,,,,,,,,,,
afe:4645,,nm:ar,,nm:denarius,140,180,,,,,,,,,,,,,,,,,
afe:4646,,nm:ar,,nm:denarius,161,180,,,,,,,,,,,,,,,,,
afe:4647,,nm:ar,,nm:denarius,164,169,,,,,,,,,,,,,,,,,
afe:4648,,nm:ar,,nm:denarius,161,169,,,,,,,,,,,,,,,,,
afe:4649,,nm:ar,,nm:denarius,177,192,,,,,,,,,,,,,,,,,
afe:4650,,nm:ar,,nm:denarius,178,182,,,,,,,,,,,,,,,,,
afe:4651,,nm:ar,,nm:denarius,193,197,,,,,,,,,,,,,,,,,
afe:4652,,nm:ar,,nm:denarius,,,,,,,,,,,,,,,,,,,
afe:4653,,,,,98,117,,,,,,,,,,,,,,,,,
afe:4654,,nm:ar,,nm:denarius,98,138,,,,,,,,,,,,,,,,,
afe:4655,,nm:ar,,nm:denarius,96,118,,,,,,,,,,,,,,,,,
afe:4656,,nm:ar,,nm:denarius,,,,,,,,,,,,,,,,,,,
afe:4657,,,,,,,,,,,,,,,,,,,,,,,
afe:4658,,nm:ar,,nm:denarius,117,138,,,,,,,,,,,,,,,,,
afe:4659,,nm:ar,nm:rome,nm:denarius,-42,-42,,,3.5,,,,,,,,,,,,,,
afe:4660,,nm:ar,nm:rome,nm:denarius,14,37,,,,,,,,,,,,,,,,,
afe:4661,,nm:ar,nm:rome,nm:denarius,41,54,,,,,,,,,,,,,,,,,
afe:4662,,nm:ar,nm:rome,nm:denarius,138,161,,,,,,,,,,,,,,,,,
afe:4663,,nm:ar,nm:rome,nm:denarius,162,163,,,2.39,,,,,,,,,,,,,,
afe:4728,gaz:2769681,nm:ar,nm:rome,nm:denarius,138,161,,,,,,,,1,1,"Kopf r. belorbeert, Rev. in einem 'Klumpen' eingebacken.",,,,,,,
afe:4729,gaz:2769681,nm:ar,nm:rome,nm:denarius,138,161,,,,,,,,1,1,"Kopf r. belorbeert, Rev. in einem 'Klumpen' eingebacken.",,,,,,,
afe:4730,gaz:2769681,nm:ar,nm:rome,nm:denarius,138,161,,,,,,,,1,1,"Kopf r. belorbeert
",weibl. Figur n. l. stehend,,,,,,
afe:4731,gaz:2769681,nm:ar,nm:rome,nm:denarius,138,161,,,,,,,,1,1,Kopf r. mit Lorbeerkranz? Rev. in einem 'Klumpen' eingebacken.,Abdruck das ,,,,,,
afe:4732,gaz:2769681,nm:ar,nm:rome,nm:denarius,139,161,,,,,,,,1,1,in einem 'Klumpen' eingebacken.,Verschränkte Hände. ,,,,,,
afe:4733,gaz:2769681,nm:ar,nm:rome,nm:denarius,138,176,,,,,,,,1,1,Büste der Faustina I. oder II. r.,,,,,,,
afe:4734,gaz:2769681,nm:ar,nm:rome,nm:denarius,138,176,,,,,,,,1,1,Büste der Faustina I. oder II. r.,,,,,,,
afe:4735,gaz:2769681,nm:ar,nm:rome,nm:denarius,141,161,,,,,,,,,,,,,,,,,
afe:4736,gaz:2769681,nm:ar,nm:rome,nm:denarius,141,161,,,,,,,,,,,,,,,,[DIV]A AVG [FAVSTINA],
afe:4737,gaz:2769681,nm:ar,nm:rome,nm:denarius,141,180,,,,,,,,,,,,,,,,DIV...,
afe:4738,gaz:2769681,nm:ar,nm:rome,nm:denarius,145,176,,,,,,,,,,,,,,,,[FAVSTINA] AVGV[STA],
afe:4739,gaz:2769681,nm:ae,nm:rome,nm:sestertius,148,149,,,,,,,,,,,,,,,,,
afe:4740,gaz:2769681,nm:ar,nm:rome,nm:denarius,163,165,,,,,,,,,,,,,,,,,
afe:4741,gaz:2769681,nm:ar,nm:rome,nm:denarius,176,177,,,,,,,,,,,,,,,,,
afe:4742,gaz:2769681,nm:ar,nm:rome,nm:denarius,191,192,,,,,,,,1,1,Obv. in einem 'Klumpen' eingebacken,,,,,,...CO - NS...,
afe:4743,gaz:2769681,nm:ar,nm:rome,nm:denarius,196,211,,,,,,,,,,,,,,,,,
afe:4744,gaz:2769681,nm:ar,nm:rome,nm:denarius,211,217,,,,,,,,1,1,Rev. in einem 'Klumpen' eingebacken,Rev. in einem 'Klumpen' eingebacken,,,,,[AN]TONI[IN]VS [PI]VS [AVG GERM oder BRIT bzw. FEL AVG],
afe:4745,gaz:2769681,nm:ar,,nm:denarius,,,,,,,,,,1,1,Bruchstück der Rev.(?)-Legende: ... SPMT ...,Bruchstück der Rev.(?)-Legende: ... SPMT ...,,,,,,
afe:4746,gaz:2769681,nm:ar,,nm:denarius,,,,,,,,,,,,,,,,,,,
afe:4747,,nm:ar,nm:rome,nm:denarius,-74,-74,,,,,,,,,,,,,,,,,
afe:4748,,nm:ae,nm:rome,nm:as,125,128,,,,,,,,,,,,,,,,,
afe:4749,,nm:ae,nm:rome,nm:sestertius,140,144,,,,,,,,,,,,,,,,,
afe:4750,,nm:ae,nm:rome,nm:sestertius,187,188,,,,,,,,,,,,,,,,,
afe:4751,,nm:ar,nm:rome,nm:antoninianus,260,268,I,,,,,,,,,,,,,,,,
afe:4752,,nm:ar,nm:rome,nm:antoninianus,260,268,X,,,,,,,,,,,,,,,,
afe:4753,,nm:ar,nm:rome,nm:antoninianus,260,268,XI__,,,,,,,,,,,,,,,,
afe:4754,,nm:ar,nm:rome,nm:antoninianus,260,268,V__,,,,,,,,,,,,,,,,
afe:4755,,nm:ar,nm:rome,nm:antoninianus,268,270,__IV,,,,,,,,,,,,,,,,
afe:4756,,nm:ae,nm:nicomedia,nm:follis,347,348,SMN(Gamma),,,,,,,,,,,,,,,,
afe:4758,gaz:2048846,nm:ar,nm:rome,nm:denarius,-136,-136,,,,,,,,,,,,,,,,,
afe:4759,gaz:2048846,nm:ar,nm:rome,nm:denarius,-136,-136,,,,,,,,,,,,,,,,,
afe:4760,gaz:2048846,nm:ar,nm:rome,nm:denarius,-124,-124,,,,,,,,,,,,,,,,,
afe:4761,gaz:2048846,nm:ar,nm:rome,nm:denarius,-114,-113,,,,,,,,,,,,,,,,,
afe:4762,gaz:2048846,nm:ar,nm:rome,nm:denarius,-109,-108,,,,,,,,,,,,,,,,,
afe:4763,gaz:2048846,nm:ar,nm:rome,nm:denarius,-112,-111,,,,,,,,,,,,,,,,,
afe:4764,gaz:2048846,nm:ar,nm:rome,nm:denarius,-108,-107,,,,,,,,,,,,,,,,,
afe:4765,gaz:2048846,nm:ar,nm:rome,nm:denarius,-106,-106,,,,,,,,,,,,,,,,,
afe:4766,gaz:2048846,nm:ar,nm:rome,nm:denarius,-101,-101,,,,,,,,,,,,,,,,,
afe:4767,gaz:2048846,nm:ar,nm:rome,nm:denarius,-90,-90,,,,,,,,,,,,,,,,,
